IFIX - Carteira do Dia 10/09/2024
Código,Part. (%)
BLMG11,0.12140000000000001
BCRI11,0.2991
BCIA11,0.2603
FATN11,0.2164
BCFF11,1.1777
ARRI11,0.1164
ALZR11,0.9081
AJFI11,0.1772
AIEC11,0.1812
BPFF11,0.21
BARI11,0.2521
BPML11,0.45970000000000005
BTRA11,0.10490000000000001
BRCR11,0.9073
BROF11,0.3733
BTAL11,0.3224
BTCI11,0.6821
BTLG11,3.0553
CACR11,0.3509
CLIN11,0.2876
CPSH11,0.4652
CPTS11,1.8182
CVBI11,0.7084
CYCR11,0.1107
KNRI11,2.8957
BRCO11,1.2439
GARE11,0.8018
DEVA11,0.3696
KNHY11,2.0657
GGRC11,0.7938999999999999
GZIT11,0.8601
HABT11,0.49380000000000007
HCTR11,0.4564
HFOF11,1.0984
HGBS11,1.863
HGCR11,1.0952
HGFF11,0.1619
HGLG11,3.7385
HGPO11,0.361
HGRE11,0.9022
HGRU11,2.441
GTWR11,0.6772
HSAF11,0.1456
HSLG11,0.757
HSML11,1.3391
HTMX11,0.20269999999999996
IRDM11,1.8076
JSAF11,0.501
JSRE11,0.9062000000000001
KCRE11,0.23799999999999996
KFOF11,0.41050000000000003
KISU11,0.2461
KIVO11,0.123
KNCR11,5.0939
KNHF11,1.3013
ZAVI11,0.0871
KNIP11,5.3163
PVBI11,1.7263999999999997
XPSF11,0.2217
KORE11,0.6886
LGCP11,0.2057
LVBI11,1.2212
MALL11,0.9531
MANA11,0.2376
MCCI11,1.0417
MCHY11,0.7148
MFII11,0.369
MXRF11,3.0275
OUJP11,0.1791
PATL11,0.2094
PORD11,0.22589999999999996
RBFF11,0.1585
RBRF11,0.7032
RBRL11,0.371
RBRP11,0.4718
RBRR11,0.9591999999999999
RBRX11,0.1849
RBRY11,0.8574
RBVA11,0.9122
RCRB11,0.3374
RECR11,1.5145
RECT11,0.20040000000000002
RVBI11,0.525
AFHI11,0.3061
RZAK11,0.5076
KNUQ11,1.1093
KNSC11,1.2061
SARE11,0.2532
RZAT11,0.2554
RZTR11,1.2243
SNCI11,0.2742
SNEL11,0.11969999999999999
SNFF11,0.2791
SPXS11,0.1289
TEPP11,0.2586
TGAR11,1.9084
TRXF11,1.4632
TVRI11,1.1196
URPR11,0.6567
VCJR11,0.9455
VGHF11,1.0049
TRBL11,0.501
VGIR11,1.0806
VGIP11,0.711
XPLG11,2.082
XPIN11,0.3844
XPCI11,0.525
VSLH11,0.0726
WHGR11,0.207
VIUR11,0.12210000000000001
XPML11,4.2999
VISC11,2.1944
VINO11,0.3405
VILG11,0.9325999999999999
VRTA11,0.9480999999999999
Total,100.0
